,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,Stratification2,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
459844,2012,2012,GA,Georgia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,37.2,37.2,,,36.5,37.9,Race/Ethnicity,"White, non-Hispanic",,POINT (-83.62758034599966 32.83968109300048),13,DIS,DIS1_0,CRDPREV,RACE,WHT
459851,2012,2012,PR,Puerto Rico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-66.590149 18.220833),72,DIS,DIS1_0,CRDPREV,RACE,ASN
459853,2015,2015,DC,District of Columbia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-77.036871 38.907192),11,DIS,DIS1_0,CRDPREV,RACE,AIAN
459854,2017,2017,OR,Oregon,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.6,33.6,,,32.7,34.6,Gender,Female,,POINT (-120.15503132599969 44.56744942400047),41,DIS,DIS1_0,CRDPREV,GENDER,GENF
459859,2018,2018,WY,Wyoming,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.3,33.3,,,30.8,35.8,Race/Ethnicity,"White, non-Hispanic",,POINT (-108.10983035299967 43.23554134300048),56,DIS,DIS1_0,CRDPREV,RACE,WHT
459862,2018,2018,PR,Puerto Rico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,46.3,46.3,,,44.8,47.8,Overall,Overall,,POINT (-66.590149 18.220833),72,DIS,DIS1_0,CRDPREV,OVERALL,OVR
459868,2018,2018,RI,Rhode Island,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.4,32.4,,,30.5,34.3,Overall,Overall,,POINT (-71.52247031399963 41.70828019300046),44,DIS,DIS1_0,CRDPREV,OVERALL,OVR
459869,2018,2018,MS,Mississippi,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,39.6,39.6,,,38.3,40.9,Overall,Overall,,POINT (-89.53803082499968 32.745510099000455),28,DIS,DIS1_0,CRDPREV,OVERALL,OVR
459873,2012,2012,ND,North Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-100.11842104899966 47.47531977900047),38,DIS,DIS1_0,CRDPREV,RACE,ASN
459877,2013,2013,VT,Vermont,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-72.51764079099962 43.62538123900049),50,DIS,DIS1_0,CRDPREV,RACE,AIAN
459880,2010,2010,MO,Missouri,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,38.3,38.3,,,37.4,39.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.56630005299968 38.635790776000476),29,DIS,DIS1_0,CRDPREV,RACE,WHT
459882,2014,2014,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.5,41.5,,,32.9,50.1,Race/Ethnicity,"Black, non-Hispanic",,POINT (-93.81649055599968 42.46940091300047),19,DIS,DIS1_0,CRDPREV,RACE,BLK
459885,2010,2010,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.9,36.9,,,35.9,37.9,Race/Ethnicity,"White, non-Hispanic",,POINT (-79.15925046299964 35.466220975000454),37,DIS,DIS1_0,CRDPREV,RACE,WHT
459887,2012,2012,NJ,New Jersey,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,25.3,25.3,,,22.7,27.9,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-74.27369128799967 40.13057004800049),34,DIS,DIS1_0,CRDPREV,RACE,ASN
459894,2019,2019,NM,New Mexico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.4,33.4,,,31.7,35.1,Race/Ethnicity,"White, non-Hispanic",,POINT (-106.24058098499967 34.52088095200048),35,DIS,DIS1_0,CRDPREV,RACE,WHT
459895,2015,2015,AR,Arkansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,42.3,42.3,,,41.2,43.4,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,DIS,DIS1_0,CRDPREV,OVERALL,OVR
459897,2010,2010,IN,Indiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.6,36.6,,,35.9,37.3,Overall,Overall,,POINT (-86.14996019399968 39.766910452000445),18,DIS,DIS1_0,CRDPREV,OVERALL,OVR
459899,2013,2013,WA,Washington,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,46.1,46.1,,,39.7,52.5,Race/Ethnicity,"Black, non-Hispanic",,POINT (-120.47001078999972 47.52227862900048),53,DIS,DIS1_0,CRDPREV,RACE,BLK
459906,2013,2013,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,25.4,25.4,,,20.1,30.7,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-79.15925046299964 35.466220975000454),37,DIS,DIS1_0,CRDPREV,RACE,ASN
459909,2011,2011,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-97.52107021399968 35.47203135600046),40,DIS,DIS1_0,CRDPREV,RACE,ASN
459919,2011,2011,PA,Pennsylvania,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,45.9,45.9,,,41.0,50.8,Race/Ethnicity,Hispanic,,POINT (-77.86070029399963 40.79373015200048),42,DIS,DIS1_0,CRDPREV,RACE,HIS
459920,2012,2012,MO,Missouri,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.5,36.5,,,29.5,43.5,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-92.56630005299968 38.635790776000476),29,DIS,DIS1_0,CRDPREV,RACE,ASN
459923,2010,2010,TN,Tennessee,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.4,41.4,,,28.1,54.6,Race/Ethnicity,Hispanic,,POINT (-85.77449091399967 35.68094058000048),47,DIS,DIS1_0,CRDPREV,RACE,HIS
459926,2014,2014,DE,Delaware,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.9,30.9,,,28.5,33.2,Gender,Male,,POINT (-75.57774116799965 39.008830667000495),10,DIS,DIS1_0,CRDPREV,GENDER,GENM
459928,2013,2013,MS,Mississippi,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,43.7,43.7,,,42.1,45.3,Race/Ethnicity,"White, non-Hispanic",,POINT (-89.53803082499968 32.745510099000455),28,DIS,DIS1_0,CRDPREV,RACE,WHT
459931,2012,2012,US,United States,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.9,35.9,,,35.8,36.0,Overall,Overall,,,59,DIS,DIS1_0,CRDPREV,OVERALL,OVR
459933,2012,2012,WV,West Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-80.71264013499967 38.66551020200046),54,DIS,DIS1_0,CRDPREV,RACE,BLK
459934,2015,2015,CT,Connecticut,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,39.0,39.0,,,34.6,43.3,Race/Ethnicity,Hispanic,,POINT (-72.64984095199964 41.56266102000046),9,DIS,DIS1_0,CRDPREV,RACE,HIS
459948,2010,2010,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.1,32.1,,,31.3,32.9,Race/Ethnicity,"White, non-Hispanic",,POINT (-93.81649055599968 42.46940091300047),19,DIS,DIS1_0,CRDPREV,RACE,WHT
459949,2013,2013,NV,Nevada,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.4,30.4,,,26.2,34.6,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-117.07184056399967 39.493240390000494),32,DIS,DIS1_0,CRDPREV,RACE,ASN
459950,2019,2019,DC,District of Columbia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,16.6,16.6,,,13.4,19.7,Race/Ethnicity,"White, non-Hispanic",,POINT (-77.036871 38.907192),11,DIS,DIS1_0,CRDPREV,RACE,WHT
459953,2013,2013,RI,Rhode Island,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-71.52247031399963 41.70828019300046),44,DIS,DIS1_0,CRDPREV,RACE,ASN
459954,2019,2019,FL,Florida,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.9,31.9,,,31.0,32.7,Gender,Male,,POINT (-81.92896053899966 28.932040377000476),12,DIS,DIS1_0,CRDPREV,GENDER,GENM
459956,2010,2010,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,39.0,39.0,,,34.4,43.6,Race/Ethnicity,"Black, non-Hispanic",,POINT (-72.08269067499964 42.27687047000046),25,DIS,DIS1_0,CRDPREV,RACE,BLK
459958,2018,2018,KS,Kansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.4,34.4,,,33.1,35.7,Gender,Female,,POINT (-98.20078122699965 38.34774030000045),20,DIS,DIS1_0,CRDPREV,GENDER,GENF
459959,2016,2016,DC,District of Columbia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,27.7,27.7,,,24.3,31.0,Gender,Male,,POINT (-77.036871 38.907192),11,DIS,DIS1_0,CRDPREV,GENDER,GENM
459960,2017,2017,AK,Alaska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,38.7,38.7,,,36.3,41.1,Overall,Overall,,POINT (-147.72205903599973 64.84507995700051),2,DIS,DIS1_0,CRDPREV,OVERALL,OVR
459961,2019,2019,CO,Colorado,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.1,30.1,,,29.4,30.8,Overall,Overall,,POINT (-106.13361092099967 38.843840757000464),8,DIS,DIS1_0,CRDPREV,OVERALL,OVR
459962,2017,2017,WV,West Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,43.8,43.8,,,42.6,45.0,Race/Ethnicity,"White, non-Hispanic",,POINT (-80.71264013499967 38.66551020200046),54,DIS,DIS1_0,CRDPREV,RACE,WHT
459967,2012,2012,SD,South Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-100.3735306369997 44.353130053000484),46,DIS,DIS1_0,CRDPREV,RACE,BLK
459980,2012,2012,ME,Maine,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-68.98503133599962 45.254228894000505),23,DIS,DIS1_0,CRDPREV,RACE,BLK
459982,2013,2013,AR,Arkansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,43.2,43.2,,,41.8,44.5,Gender,Male,,POINT (-92.27449074299966 34.74865012400045),5,DIS,DIS1_0,CRDPREV,GENDER,GENM
459983,2010,2010,AZ,Arizona,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,39.0,39.0,,,36.4,41.6,Race/Ethnicity,Hispanic,,POINT (-111.76381127699972 34.865970280000454),4,DIS,DIS1_0,CRDPREV,RACE,HIS
459988,2016,2016,LA,Louisiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,44.2,44.2,,,42.6,45.8,Race/Ethnicity,"Black, non-Hispanic",,POINT (-92.44568007099969 31.31266064400046),22,DIS,DIS1_0,CRDPREV,RACE,BLK
459989,2016,2016,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.7,33.7,,,29.8,37.6,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-72.08269067499964 42.27687047000046),25,DIS,DIS1_0,CRDPREV,RACE,ASN
459993,2016,2016,ME,Maine,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-68.98503133599962 45.254228894000505),23,DIS,DIS1_0,CRDPREV,RACE,BLK
459996,2011,2011,GA,Georgia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,38.2,38.2,,,37.4,39.0,Overall,Overall,,POINT (-83.62758034599966 32.83968109300048),13,DIS,DIS1_0,CRDPREV,OVERALL,OVR
460005,2013,2013,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.7,30.7,,,29.8,31.6,Gender,Female,,POINT (-94.79420050299967 46.35564873600049),27,DIS,DIS1_0,CRDPREV,GENDER,GENF
460006,2018,2018,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.9,33.9,,,22.9,44.8,Race/Ethnicity,Hispanic,,POINT (-84.77497104799966 37.645970271000465),21,DIS,DIS1_0,CRDPREV,RACE,HIS
460012,2018,2018,MT,Montana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.9,31.9,,,30.6,33.2,Overall,Overall,,POINT (-109.42442064499971 47.06652897200047),30,DIS,DIS1_0,CRDPREV,OVERALL,OVR
460013,2017,2017,NE,Nebraska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-99.36572062299967 41.6410409880005),31,DIS,DIS1_0,CRDPREV,RACE,ASN
460016,2019,2019,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.8,30.8,,,30.1,31.5,Overall,Overall,,POINT (-72.08269067499964 42.27687047000046),25,DIS,DIS1_0,CRDPREV,OVERALL,OVR
460023,2017,2017,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.9,41.9,,,41.0,42.8,Overall,Overall,,POINT (-97.52107021399968 35.47203135600046),40,DIS,DIS1_0,CRDPREV,OVERALL,OVR
460030,2015,2015,VT,Vermont,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.7,32.7,,,30.0,35.5,Gender,Female,,POINT (-72.51764079099962 43.62538123900049),50,DIS,DIS1_0,CRDPREV,GENDER,GENF
460033,2019,2019,NY,New York,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,29.6,29.6,,,28.7,30.4,Gender,Male,,POINT (-75.54397042699964 42.82700103200045),36,DIS,DIS1_0,CRDPREV,GENDER,GENM
460038,2010,2010,MO,Missouri,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-92.56630005299968 38.635790776000476),29,DIS,DIS1_0,CRDPREV,RACE,AIAN
460043,2014,2014,NE,Nebraska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.3,32.3,,,30.6,34.0,Gender,Female,,POINT (-99.36572062299967 41.6410409880005),31,DIS,DIS1_0,CRDPREV,GENDER,GENF
460044,2012,2012,PA,Pennsylvania,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.1,41.1,,,39.1,43.1,Race/Ethnicity,"Black, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,DIS,DIS1_0,CRDPREV,RACE,BLK
460047,2010,2010,NY,New York,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,38.4,38.4,,,36.7,40.1,Race/Ethnicity,"Black, non-Hispanic",,POINT (-75.54397042699964 42.82700103200045),36,DIS,DIS1_0,CRDPREV,RACE,BLK
460051,2014,2014,NM,New Mexico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,37.2,37.2,,,35.7,38.7,Race/Ethnicity,"White, non-Hispanic",,POINT (-106.24058098499967 34.52088095200048),35,DIS,DIS1_0,CRDPREV,RACE,WHT
460052,2012,2012,WI,Wisconsin,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,40.3,40.3,,,34.1,46.6,Race/Ethnicity,Hispanic,,POINT (-89.81637074199966 44.39319117400049),55,DIS,DIS1_0,CRDPREV,RACE,HIS
460055,2013,2013,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-114.3637300419997 43.682630005000476),16,DIS,DIS1_0,CRDPREV,RACE,AIAN
460057,2013,2013,SD,South Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.4,33.4,,,31.0,35.8,Gender,Female,,POINT (-100.3735306369997 44.353130053000484),46,DIS,DIS1_0,CRDPREV,GENDER,GENF
460058,2013,2013,NJ,New Jersey,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.5,35.5,,,34.8,36.2,Gender,Female,,POINT (-74.27369128799967 40.13057004800049),34,DIS,DIS1_0,CRDPREV,GENDER,GENF
460060,2010,2010,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.2,32.2,,,31.1,33.3,Gender,Male,,POINT (-94.79420050299967 46.35564873600049),27,DIS,DIS1_0,CRDPREV,GENDER,GENM
460063,2014,2014,GA,Georgia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,27.9,27.9,,,22.9,32.9,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-83.62758034599966 32.83968109300048),13,DIS,DIS1_0,CRDPREV,RACE,ASN
460064,2017,2017,VA,Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.6,32.6,,,31.9,33.3,Overall,Overall,,POINT (-78.45789046299967 37.54268067400045),51,DIS,DIS1_0,CRDPREV,OVERALL,OVR
460066,2011,2011,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,49.4,49.4,,,42.1,56.7,Race/Ethnicity,"Black, non-Hispanic",,POINT (-94.79420050299967 46.35564873600049),27,DIS,DIS1_0,CRDPREV,RACE,BLK
460071,2014,2014,FL,Florida,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.1,33.1,,,32.4,33.7,Gender,Male,,POINT (-81.92896053899966 28.932040377000476),12,DIS,DIS1_0,CRDPREV,GENDER,GENM
460076,2012,2012,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.1,35.1,,,33.6,36.6,Overall,Overall,,POINT (-114.3637300419997 43.682630005000476),16,DIS,DIS1_0,CRDPREV,OVERALL,OVR
460078,2011,2011,UT,Utah,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.8,35.8,,,27.9,43.7,Race/Ethnicity,Hispanic,,POINT (-111.58713063499971 39.360700171000474),49,DIS,DIS1_0,CRDPREV,RACE,HIS
460080,2011,2011,MI,Michigan,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-84.71439026999968 44.6613195430005),26,DIS,DIS1_0,CRDPREV,RACE,AIAN
460084,2016,2016,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,37.7,37.7,,,31.7,43.8,Race/Ethnicity,Hispanic,,POINT (-97.52107021399968 35.47203135600046),40,DIS,DIS1_0,CRDPREV,RACE,HIS
460086,2017,2017,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.4,35.4,,,34.7,36.1,Gender,Female,,POINT (-79.15925046299964 35.466220975000454),37,DIS,DIS1_0,CRDPREV,GENDER,GENF
460092,2011,2011,DE,Delaware,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.9,34.9,,,31.8,37.9,Gender,Female,,POINT (-75.57774116799965 39.008830667000495),10,DIS,DIS1_0,CRDPREV,GENDER,GENF
460094,2015,2015,KS,Kansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.5,36.5,,,35.4,37.6,Overall,Overall,,POINT (-98.20078122699965 38.34774030000045),20,DIS,DIS1_0,CRDPREV,OVERALL,OVR
460096,2018,2018,WY,Wyoming,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.6,31.6,,,30.7,32.5,Gender,Male,,POINT (-108.10983035299967 43.23554134300048),56,DIS,DIS1_0,CRDPREV,GENDER,GENM
460103,2015,2015,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,40.7,40.7,,,39.4,42.0,Gender,Female,,POINT (-84.77497104799966 37.645970271000465),21,DIS,DIS1_0,CRDPREV,GENDER,GENF
460106,2010,2010,MS,Mississippi,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,47.1,47.1,,,45.6,48.7,Gender,Female,,POINT (-89.53803082499968 32.745510099000455),28,DIS,DIS1_0,CRDPREV,GENDER,GENF
460108,2016,2016,MS,Mississippi,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,43.9,43.9,,,41.3,46.5,Race/Ethnicity,"Black, non-Hispanic",,POINT (-89.53803082499968 32.745510099000455),28,DIS,DIS1_0,CRDPREV,RACE,BLK
460113,2013,2013,NM,New Mexico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-106.24058098499967 34.52088095200048),35,DIS,DIS1_0,CRDPREV,RACE,BLK
